mid,sid,node_i,node_j,utterance,uid
0388,0388_060,0388_023,0388_023,"Hi, Clementine! -- Why, what's wrong? -- Oh, I'm sorry. -- Well, I'm not sure, I kind of have to study for my test --",0388_0438
0388,0388_061,0388_023,0388_030,"Hold on. Let me ask my friend.Patrick, we're in the middle of --(sighing, to Patrick) Go.","0388_0439,0388_0440,0388_0443"
0388,0388_061,0388_004,0388_023,(quietly) Mary hates me.,0388_0444
0388,0388_061,0388_016,0388_023,She's right in the neighborhood. She's upset.,0388_0441
0388,0388_061,0388_016,0388_030,"Let him go, Stan. I can help.",0388_0442
0388,0388_062,0388_011,0388_016,"(screaming) No! Jesus, No! Please! Please! I've changed my mind! (looks down at fading Clementine, then at ceiling)",0388_0450
0388,0388_062,0388_004,0388_011,"Joely...Yeah, Tangerine?Do you know The Velveteen Rabbit?No.It's my favorite book. Since I was a kid. It's about these toys. There's this part where the skin Horse tells the rabbit what it means to be real.","0388_0445,0388_0446,0388_0447,0388_0448,0388_0449"
0388,0388_063,0388_016,0388_023,No.,0388_0455
0388,0388_063,0388_016,0388_030,"It's amazing, isn't it? Such a gift Howard gave the world.(a sigh) Yeah.To let people begin again. It's beautiful. You look at a baby and it's so fresh, so clean, so free. And adults... they're like this messy tangle of anger and phobias and sadness... hopelessness. And Howard just makes it go away.You love him, don't you?","0388_0451,0388_0452,0388_0453,0388_0454"
0388,0388_065,0388_004,0388_011,Yay! It'll be great! I'll get my shit.,0388_0463
0388,0388_065,0388_004,0388_023,"Oh, baby, what's going on?I don't know. I'm lost. I'm scared. I feel like I'm disappearing. I'm getting old and nothing makes any sense to me.Oh, Tangerine.Nothing makes any sense. Nothing makes any sense. Come up to Boston with me?Sure. We'll go next weekend and --Now. Now! I have to go now. I have to see the frozen Charles! Now! Tonight!Um, okay. I'll call my study partner.","0388_0456,0388_0457,0388_0458,0388_0459,0388_0460,0388_0461,0388_0462"
0388,0388_065,0388_011,0388_023,"Hi, it's Joel. Please leave a message after the beep.",0388_0464
0388,0388_065,0388_023,0388_030,"(whisper) Stan, it's Patrick. Pick up.Hey, where are you?I got into a situation with the old lady. Can you handle things tonight alone? I'm really sorry, man.","0388_0465,0388_0466,0388_0467"
0388,0388_066,0388_023,0388_030,I can handle it. He's pretty much on auto-pilot anyway.,0388_0468
0388,0388_067,0388_004,0388_011,"I took Joel to walk on Charles River with me last night. It was so beautiful and charming. Joel was nervous about stepping onto the ice, but he wanted to please me so much -- he's so sweet -- that he came out after me. We lay down right in the center and watched the stars. He took my hand and said ""I could...",0388_0470
0388,0388_067,0388_004,0388_023,"Thanks, Stan. I owe you.",0388_0469
0388,0388_068,0388_004,0388_017,"Yes, but... I'm just something you're imagining. What can I do? I'm in your head, too.",0388_0476
0388,0388_068,0388_011,0388_017,"...die right now, Clem. I'm just... happy. I've never felt that before. I'm just exactly where I want to be. Clem, no! This can't keep happening. Please! Oh, fuck! Please!We can help you through this. Why don't you start now by telling me everything you can remember about --You have to stop this!What? What do you mean?I'm trapped in my head and everything I love is being erased! Stop it now!","0388_0471,0388_0472,0388_0473,0388_0474,0388_0475"
0388,0388_069,0388_004,0388_004,It's gorgeous.,0388_0479
0388,0388_069,0388_004,0388_023,"... and we made love right on the ice. It was absolutely freezing on my ass! It was wonderful. I'm so excited. Yay!I'm excited, too. Oh, and I wanted to give you this. It's a little... thing. I didn't have a chance to wrap it.","0388_0477,0388_0478"
0388,0388_071,0388_011,0388_035,I don't know. Aaargh! It's horrible! I'm trapped!,0388_0485
0388,0388_071,0388_004,0388_011,"Such a beautiful view.(looking at her) Yes indeed.Oh?I hired them to. We're in my brain. But I want it to stop, before I wake up and don't know you anymore.Wow. Um, well... can't you just force yourself awake?","0388_0480,0388_0481,0388_0482,0388_0483,0388_0484"
0388,0388_072,0388_004,0388_011,"I loved you on this day. I love this memory. The rain. Us just hanging.What if you hide me?What do you mean?(formulating) Well... if they're looking for me in memories I'm in, what if you take me to a memory I'm not in?Where? Where? Where?","0388_0487,0388_0488,0388_0489,0388_0490,0388_0491"
0388,0388_072,0388_011,0388_035,She's so sexy.,0388_0486
0388,0388_073,0388_004,0388_011,Jesus. What's this?I must be about two. (crying still) I want my mommy.I'm right here.I'm scared. I want my mommy. I don't want to lose you. I don't want to lose...,"0388_0492,0388_0493,0388_0494,0388_0495"
0388,0388_073,0388_004,0388_030,"Joel, Joely, look... it's not fading. The memory. I think we're hidden.",0388_0496
0388,0388_074,0388_016,0388_030,"It's stopped.What?Listen, it's not erasing. It's not erasing. He's off the screen.Where?I don't know. He's not on the map. I don't know what to do! I don't know what to do! Crap. Crap...Well, what should we do?I don't know! I just said that!Sor-ryShit!(definitely) We should call Howard.No way. I can handle this.This guy's only half cooked. There's no time to fuck around, Stan.","0388_0497,0388_0498,0388_0499,0388_0500,0388_0501,0388_0502,0388_0503,0388_0504,0388_0505,0388_0506,0388_0507,0388_0508"
0388,0388_074,0388_017,0388_030,"(without making eye contact) Okay. Hello, Howard?",0388_0509
0388,0388_075,0388_016,0388_030,"1062 Sherman Drive. Apartment 1E, Rockville Center.",0388_0517
0388,0388_075,0388_017,0388_030,"Stan? What's going on?The guy we're doing? He's disappeared from the map. I can't find him anywhere.Okay, what happened right before he disappeared?I was away from the monitor for a second. I had it on automatic. I had to go pee.Well, where was Patrick?He went home sick.Jesus. All right, what's the address.","0388_0510,0388_0511,0388_0512,0388_0513,0388_0514,0388_0515,0388_0516"
0388,0388_076,0388_016,0388_019,"Hell no. Shit, I'm so stoned. I don't want him to see me stoned. Stop being stoned, Mary!",0388_0520
0388,0388_076,0388_016,0388_030,He's coming?You better go.,"0388_0518,0388_0519"
0388,0388_077,0388_004,0388_004,"Gross! You must remember to tell me this in the morning. I'm, like, so freaked out now.",0388_0533
0388,0388_077,0388_004,0388_011,"I really want her to pick me up. It's weird how strong that desire is.You know, we're okay. They're not finding us. You'll remember me in the morning. And you'll come to me and tell me about us and we'll start over.I loved you so much this day. On my bed in your panties. I remember I thought, how impossibly lucky am I to have you on my bed in your panties.You remember what happened next?I came over to the bed and you smelled so good, like you just woke up, slightly sweaty. And I climbed on the bed with you and you said something like ---- another rainy day. Whatever shall we do?There's this guy!What?There's this guy. I heard him talking in my apartment. He's one of the eraser guys. And he fell for you when they were erasing you, so he introduced himself the next day as if he were a stranger and now you're dating him.Really? Is he cute?He stole a pair of your panties while you were being erased!","0388_0522,0388_0523,0388_0524,0388_0525,0388_0526,0388_0527,0388_0528,0388_0529,0388_0530,0388_0531,0388_0532"
0388,0388_077,0388_011,0388_019,How's my baby boy?,0388_0521
0388,0388_078,0388_004,0388_023,What's wrong with me?,0388_0534
0388,0388_078,0388_016,0388_023,Nothing is wrong with you. You're the most wonderful person I've ever met.,0388_0535
0388,0388_079,0388_017,0388_030,Mary. What are you doing here?Let's get to the bottom of this. Shall we? Odd.I tried that already.Did you try going through C-Gate?Yeah. Of course.,"0388_0537,0388_0540,0388_0541,0388_0542,0388_0543"
0388,0388_079,0388_017,0388_019,"I'm going to do a Spectrum search throughout his memory, see if anything comes up. Okay, here it is. I don't know why it's off the map like that, but --",0388_0544
0388,0388_079,0388_016,0388_017,"There he is. Oh my God. Oh my God. Do I look okay? I'm still stoned. Are you? Crap. (to Joel) Your Visine didn't do shit, fella.I wanted to learn as much about the procedure as possible, Howard. I think it's important for my job...to help comfort the clientele. You know.","0388_0536,0388_0539"
0388,0388_079,0388_016,0388_030,"She came to help, Howard.",0388_0538
0388,0388_080,0388_004,0388_011,(to Clementine) I love getting bathed in the sink. It's such a feeling of security.,0388_0546
0388,0388_080,0388_004,0388_017,(giggling) I've never seen you happier.,0388_0547
0388,0388_080,0388_011,0388_019,Little baby getting awwwl cleean. Awl clean.,0388_0545
0388,0388_082,0388_004,0388_017,"Yeah, probably a good idea.",0388_0552
0388,0388_082,0388_016,0388_017,"Okay, we're back in.That was beautiful to watch, Howard. Like a surgeon or a concert pianist.","0388_0548,0388_0549"
0388,0388_082,0388_017,0388_030,"Well, thank you, Mary.(sighing) You get some sleep, Howard. I'll take it from here.","0388_0550,0388_0551"
0388,0388_083,0388_004,0388_011,"But can't you see... I love you, Antoine.Don't call me Antoine. My name is Wally.Yes, but I can't love a man named Wally.They found us before. The plan didn't work. I don't know what to do now.","0388_0553,0388_0554,0388_0555,0388_0556"
0388,0388_083,0388_004,0388_030,(mouthing to woman on screen) Hide me somewhere deeper? Somewhere buried?,0388_0557
0388,0388_084,0388_004,0388_016,"I'm so sorry, Howard, you must be tired.",0388_0560
0388,0388_084,0388_016,0388_017,Oh dear.,0388_0559
0388,0388_084,0388_017,0388_030,"Howard, they've disappeared again.",0388_0558
0388,0388_085,0388_011,0388_035,"This kid, Joe Early, is going to beat the shit out of me.",0388_0562
0388,0388_085,0388_010,0388_011,"Hi, Jill.He calls me Jill. Everyone calls me Jill after this. Just shut up, Joe. I'm going home.I don't think so. We're fighting.I don't want to fight you.C'mon, Jill. Get up, faggot. C'mon.","0388_0565,0388_0566,0388_0567,0388_0568,0388_0569"
0388,0388_085,0388_011,0388_017,I'm too scared to even throw a punch. When I tell people this story I leave that part out.,0388_0570
0388,0388_085,0388_004,0388_011,"Look at you, cutey! What are we doing?",0388_0561
0388,0388_085,0388_004,0388_010,Poor Joel.,0388_0564
0388,0388_085,0388_004,0388_035,"I'm terrified. I thought if I hung around the art room long enough, he'd go home and I could get my bike.",0388_0563
0388,0388_086,0388_004,0388_017,"We got him back. Stan, I think I'm just going to have to get through this manually. We're running late.",0388_0571
0388,0388_087,0388_004,0388_011,"Our house! Our house!Clem, c'mon, we've got to hide you. Remember?","0388_0572,0388_0573"
0388,0388_088,0388_004,0388_011,(mock offended) Joel!,0388_0574
0388,0388_088,0388_011,0388_019,"(continuing to masturbate) I don't like it either, but I'm just trying to find horrible secret place to --Joel, I was just --","0388_0575,0388_0576"
0388,0388_089,0388_004,0388_011,"Happy Birthday.(unwrapping the gift) Thanks, Joely. A present! Oh boy! Oh, Joel. It's beautiful!I scoured the city for it.I love it!","0388_0577,0388_0578,0388_0579,0388_0580"
0388,0388_090,0388_011,0388_035,I can't. I have to go home. I'll do it later.,0388_0582
0388,0388_090,0388_011,0388_017,(pointing) That's where I live. Lived.,0388_0585
0388,0388_090,0388_004,0388_011,It's okay. You were a little kid.,0388_0584
0388,0388_090,0388_004,0388_035,I didn't want to do this. But I had to or they would've called me a girl. I can't believe I did that. I'm so ashamed.,0388_0583
0388,0388_091,0388_016,0388_017,"I'm getting the hang of it. I still understand it. But I'm finding him quickly enough. I'm hopeful there won't be too much peripheral eradication.(not looking up) That's fine, Stan.Do you like quotes, Howard?How do you mean?Oh, um, like famous quotes. I find reading them inspirational to me. And in my reading I've come across some I thought you might like, too.Oh. Well, I'd love to hear some.Okay, um, there's one that goes ""Blessed are the forgetful, for they get the better even of their blunders.""Is that Nietzsche?Yeah, yeah it is, Howard. And here I was thinking I could tell you something you didn't know.It's a good quote, Mary. I'm glad we both know it.(sputtering) There's another one I like, I read. It's by Pope Alexander.Alexander Pope?Yes, shit. Oops, sorry!It's no big deal.You are such a sweetheart. Anyway, the quote goes ""How happy is the blameless Vestal's lot! The world forgetting, by the world forgot: Eternal sunshine of the spotless mind! Each prayer accepted, and each wish resign'd"".That's lovely.Really? I thought it was appropriate maybe. That's all.It's fine, Mary. I'm happy to hear it.Okay. Good. Great. Thanks.You're a wonderful girl, Mary.I've loved you for a very long time. I'm sorry! I shouldn't have said that.I've got a wife, Mary. Kids. You know that.(suddenly weepy) I wish I was your wife. I wish I had your kids.We can't do this.No you're right. Once again. You're a decent man, Howard.I want you to know it's not because I'm not interested. If that means anything.","0388_0586,0388_0589,0388_0590,0388_0591,0388_0592,0388_0593,0388_0594,0388_0595,0388_0596,0388_0597,0388_0598,0388_0599,0388_0600,0388_0601,0388_0602,0388_0603,0388_0604,0388_0605,0388_0606,0388_0607,0388_0608,0388_0609,0388_0610,0388_0611,0388_0612,0388_0613"
0388,0388_091,0388_016,0388_030,(a little giggly) I like watching you work.,0388_0587
0388,0388_091,0388_017,0388_030,I'll go out for a smoke. If no one minds.,0388_0588
0388,0388_094,0388_016,0388_017,What? Oh my God!,0388_0614
0388,0388_095,0388_023,0388_030,Let me take you home.,0388_0624
0388,0388_095,0388_017,0388_030,We... have a history. I'm sorry. You wanted the procedure. You wanted it done... to get past. I have to finish in there. It's almost morning. We'll talk later.,0388_0623
0388,0388_095,0388_008,0388_017,"Hollis! Hollis!I knew it, Howard. I don't even know why I bothered to copy the damn address.","0388_0615,0388_0616"
0388,0388_095,0388_008,0388_016,"(heroically) Mrs. Mierzwiak, it's true. And it's not Mr. Mierzwiak's fault. I'm a stupid little girl with a stupid little crush. I basically forced him into it. I swear.Don't be a monster, Howard. Tell the girl.Tell me what?Poor kid. You can have him. You did.","0388_0618,0388_0619,0388_0620,0388_0621"
0388,0388_095,0388_016,0388_017,"It didn't start out to be this. I came here to work. It's a one-time mistake.What, Howard?","0388_0617,0388_0622"
0388,0388_096,0388_004,0388_004,I want to go home.,0388_0626
0388,0388_096,0388_004,0388_023,"I could die right now, Clem. I'm just happy. I've never felt that before. I'm just exactly where I want to be.",0388_0625
0388,0388_099,0388_004,0388_011,"I love this book, Joel. Thank you so much for telling me about it.It was horrifying, seeing my father like that. There was no hope for me if his life was such a failure. And he saw failure in me, too, written in my future.Joel, you're not sewn in. He's wrong.","0388_0627,0388_0629,0388_0630"
0388,0388_100,0388_004,0388_011,"I'm done, Clem. I'm just going to ride it out. Hiding is clearly not working.Yeah.I want to enjoy my little time left with you.This is our first ""date"" date.Do you remember what we talked about?Naomi, I guess.Yeah.What was I wearing?God, I should know. Your hair was red. I remember it matched the wallpaper.Egad, were you horrified?No! I think you were wearing that black dress, y'know, with the buttons.No, you were with me when I bought that. At that place on East 6th. It was later.","0388_0632,0388_0633,0388_0634,0388_0635,0388_0636,0388_0637,0388_0638,0388_0639,0388_0640,0388_0641,0388_0642,0388_0643"
0388,0388_102,0388_004,0388_011,"Right. Something black though.I'll buy that. Black's always good.We did talk about Naomi.I said: Are you sure? You seem unsure.I'm sure, I said.But you weren't. I could tell.I was so nervous. I remember I couldn't think of anything to say. There were long silences. I thought I was foolish. I thought I'd mistaken infatuation for love. You said:So what. Infatuation is good, too.","0388_0644,0388_0645,0388_0646,0388_0647,0388_0648,0388_0649,0388_0650,0388_0651"
0388,0388_102,0388_011,0388_011,And I didn't have an argument.,0388_0652
0388,0388_103,0388_004,0388_011,"I dropped you off after. You said --(Mae West) Come up and see me... now.It's very late.Yes, exactly. Exactly my point.","0388_0653,0388_0654,0388_0655,0388_0656"
0388,0388_104,0388_011,0388_016,This was our first time.,0388_0657
0388,0388_105,0388_011,0388_016,"Yeah, I know. Oh, God. Okay, well, I was so excited... ...Remember you bought me that little wind-up frog? And you said... ""This is for your desk. Just a little token"" I knew then... I knew something was going to happen... something wonderful.",0388_0661
0388,0388_105,0388_016,0388_016,"(shaky) Um, I liked you immediately. At the job interview. You seemed so... important and mature. And I loved that you were helping all these people. You didn't come on to me at all. I liked that. I was tongue-tied around you at first. I wanted you to think I was smart. You were so nice. I loved the way you smelled. I couldn't wait to come to work. I had these fantasies of us being married and having kids and just...",0388_0659
0388,0388_106,0388_011,0388_035,Naomi.,0388_0662
0388,0388_106,0388_035,0388_035,"On the couch. Dark. Quiet. I wondered if I had made a terrible mistake. I almost reached for the phone about a thousand times. I thought I could take it back, erase it, explain I had momentarily lost my mind. Then I told myself we weren't happy. That was the truth. That what we were was safe. It was unfair to you and to me to stay in a relationship for that reason. I thought about Clementine and the spark when I was with her, but then I thought what you and I had was real and adult and therefore significant even if it wasn't much fun. But I wanted fun. I saw other people having fun and I wanted it. Then I thought fun is a lie, that no one is really having fun; I'm being suckered by advertising and movie bullshit... then I thought maybe not, maybe not. And then I thought, as I always do at this point in my argument, about dying.",0388_0663
0388,0388_107,0388_035,0388_035,I projected myself to the end of my life in some vague rendition of my old man self. I imagined looking back with a tremendous hole of regret in my heart.,0388_0664
0388,0388_108,0388_020,0388_035,"I didn't pick up the phone to call you, Naomi. I didn't pick up the phone.",0388_0665
0388,0388_109,0388_011,0388_020,"Yours?You take it. I don't know. Naomi, I really value our relationship. I hope it's possible for us to stay in touch.Don't do this to me now, Joel. Really.","0388_0666,0388_0667,0388_0668"
0388,0388_111,0388_004,0388_011,I told her today I need to end it.Is that what you want?,"0388_0669,0388_0670"
0388,0388_111,0388_011,0388_020,I did it. I guess that means something.,0388_0671
0388,0388_112,0388_011,0388_020,"So what's going on, Joel?I don't know, I've just been thinking, maybe we're not happy with each other.What?Y'know, we've been, I don't know, sort of, unhappy with each other and --Don't say ""we"" when you mean ""you.""I think maybe, we're both so used to operating at this level that -- How can one person be unhappy? If one person is unhappy, both have to be... by definition.Bullshit. Who is it? You met someone.No. I just need some space, maybe.The thing is, Joel, whatever it is you think you have with this chick, once the thrill wears off, you're just going to be Joel with the same fucking problems.","0388_0672,0388_0673,0388_0674,0388_0675,0388_0676,0388_0677,0388_0678,0388_0679,0388_0680"
0388,0388_112,0388_011,0388_035,It's not somebody else.I hate myself.,"0388_0681,0388_0682"
0388,0388_113,0388_004,0388_011,"Hi.I didn't think you'd show your face around me again. I figured you were humiliated. You did run away, after all.Sorry to track you down like this. I'm not a stalker. But I needed to see you.(seemingly uninterested) Yeah?I'd like to... take you out or something.Well, you're married.Not yet. Not married.Look, man, I'm telling you right off the bat, I'm high maintenance. So I'm not going to tiptoe around your marriage or whatever it is you got going there. If you want to be with me, you're with me.Okay.So make your domestic decisions and maybe we'll talk again.I just think that you have some kind of... quality that seems really important to me.Joel, I'm not a concept. I want you to just keep that in your head. Too many guys think I'm a concept or I complete them or I'm going to make them alive, but I'm just a fucked-up girl who is looking for my own peace of mind. Don't assign me yours.I remember that speech really well.(smiling) I had you pegged, didn't I?You had the whole human race pegged.Probably.I still thought you were going to save me. Even after that.I know.It would be different, if we could just give it another go around.Remember me. Try your best. Maybe we can.","0388_0686,0388_0687,0388_0688,0388_0689,0388_0690,0388_0691,0388_0692,0388_0693,0388_0694,0388_0695,0388_0696,0388_0697,0388_0698,0388_0699,0388_0700,0388_0701,0388_0702,0388_0703,0388_0704,0388_0705"
0388,0388_113,0388_011,0388_011,Is there a Clementine who works here?,0388_0683
0388,0388_114,0388_003,0388_011,"Thanks, guys.I hope you feel better, sweetie.Yeah.","0388_0706,0388_0707,0388_0708"
0388,0388_114,0388_003,0388_035,Say hi to Naomi.,0388_0709
0388,0388_115,0388_035,0388_035,I hope she's not up. I need to think.,0388_0710
0388,0388_116,0388_011,0388_020,"(full of sleep) Hi.Hi.How was it?You didn't miss much. Rob Carrie say hello.Hi, Rob and Carrie.Go back to sleep.Yeah. Come to bed. I'm cold.","0388_0712,0388_0713,0388_0714,0388_0715,0388_0716,0388_0717,0388_0718"
0388,0388_116,0388_011,0388_035,"In a minute.(more and more emotionless) I don't know what to do about this. I've been feeling so alienated and numb lately. Forever. The thought of not acknowledging my feelings again seems self-destructive. How can I continue on this path toward a living death, a life filled with obligation and guilt and responsibility but joyless, hopeless? I need to speak with Clementine.","0388_0719,0388_0720"
0388,0388_116,0388_020,0388_035,I met someone tonight at a party on the beach. Her name is Clementine. There is something alive about her.,0388_0711
0388,0388_117,0388_020,0388_035,"This is it. The night we met. My God, it's over.",0388_0724
0388,0388_117,0388_011,0388_020,"So you don't mind?I've got to finish this chapter anyway.Me, too. Say hi to Rob and Carrie. Have some fun!I hope you get your work done.","0388_0721,0388_0722,0388_0725,0388_0726"
0388,0388_117,0388_003,0388_020,(sighing) Yeah.,0388_0727
0388,0388_117,0388_011,0388_035,Okay. I wish you could come.,0388_0723
0388,0388_118,0388_003,0388_003,I told you that later.,0388_0736
0388,0388_118,0388_003,0388_011,"I'm sorry Naomi couldn't make it. You okay? You seem quiet.I remember you turned around. Your face was dark and your hair was backlit -- I could see a halo of frizz -- you asked me if things were okay between Naomi and me.I did. You said, things were fine.I remember.This is the night you met Clementine, Joel. I remember watching you walk down the beach with her and I thought, oh shit.Yeah, you told me that later.","0388_0728,0388_0731,0388_0732,0388_0733,0388_0734,0388_0735"
0388,0388_118,0388_011,0388_035,"Just a little overworked, maybe.The trip to the party where I met Clementine. My first memory of her is now my last memory of her.","0388_0729,0388_0730"
0388,0388_119,0388_003,0388_011,Who was the girl you walked off with?No one.,"0388_0737,0388_0738"
0388,0388_121,0388_003,0388_011,Is this the right way?,0388_0739
0388,0388_123,0388_004,0388_011,"But I went back to my food. The next thing I remember, I felt someone sitting next to me and I saw the orange sleeve out of the corner of my eye.Hi there.You said...I saw you sitting over here. By yourself. I thought, thank God, someone normal, who doesn't know how interact at these things either.Yeah. I don't ever know what to say.I can't tell you how happy I am to hear that. I mean, I don't mean I'm happy you're uncomfortable, but, yknow... I'm such a loser. Every time I come to a party I tell myself I'm going to be different and it's always exactly the same and then I hate myself after for being such a clod.You did? You liked me?You know what I did.Yeah, I know. I'm fishing.You said --I'm Clementine. Can I borrow a piece of your chicken?Oh God, how horrid.Hi, Joel. So no jokes about my name?You mean, like...Yeah, like that.Nope. No jokes. My favorite thing when I was a kid was my Huckleberry Hound doll. I think your name is magic.(eyes welling) This is it, Joel. It's gonna be gone soon.I know.What do we do?No, I stopped. I didn't want to feel like I was being artificially modulated.I know what you mean. That's why I stopped.But my sleeping is really fucked up.I don't think I've slept in a year.You should try Xanax. I mean, it's a chemical and all, but it works... and it works just having it around, knowing that it's there. Like insurance.yeah?I'll give you a couple. See what you think.Okay.Have you ever read any Anna Akhmatova?I love her.Really? Me, too! I don't meet people who even know who she is and I work in a book store.I think she's great.Me too. There's this poem --Did this conversation come before or after we saw the house?I think, before.Seems too coincidental that way.Yeah, maybe. Do you know her poem that starts ""Seaside gusts of wind,/And a house in which we don't live...Yeah, yeah. It goes ""Perhaps there is someone in this world to whom I could send all these lines""?Yes! I love that poem. It breaks my heart. I'm so excited you know it. I wish we did. You married?Um, no.Let's move into this neighborhood.I do sort of live with somebody though.Oh. Male or female?Female.At least I haven't been barking up the wrong tree. Cool.What are you doing?It's freezing out here.C'mon, man. The water's fine. Nobody's coming here tonight, believe me. This place is closed up. Electricity's off.I hesitated for what seemed like forever.I could see you wanted to come in, Joel. As soon as you walked in. I knew I had you. You knew I knew that, right?","0388_0742,0388_0743,0388_0746,0388_0747,0388_0748,0388_0749,0388_0754,0388_0755,0388_0756,0388_0757,0388_0758,0388_0761,0388_0764,0388_0765,0388_0766,0388_0767,0388_0768,0388_0769,0388_0770,0388_0773,0388_0774,0388_0775,0388_0776,0388_0777,0388_0778,0388_0779,0388_0780,0388_0781,0388_0782,0388_0783,0388_0784,0388_0785,0388_0786,0388_0787,0388_0788,0388_0789,0388_0790,0388_0791,0388_0792,0388_0793,0388_0794,0388_0795,0388_0796,0388_0797,0388_0798,0388_0799,0388_0802,0388_0803,0388_0804"
0388,0388_123,0388_004,0388_035,"But I thought, I don't know, I thought it was cool that you were sensitive enough to know what I was feeling and that you were attracted to it.But, I don't know, maybe we're the normal ones, y'know? I mean, what kind of people do well at this stuff?And I just liked you so much.The grease on your chin in the bonfire light.No, it was lovely.Next thing I remember we were walking down near the surf.I couldn't believe you did that. I was paralyzed with fear.","0388_0751,0388_0752,0388_0753,0388_0760,0388_0763,0388_0772,0388_0801"
0388,0388_123,0388_011,0388_035,"You were down by the surf. I could just make you out in the dark. Your back to me. In that orange sweatshirt I would come to know so well and even hate eventually. At the time I thought, how cool, an orange sweatshirt.I remember being drawn to you even then. I thought, I love this woman because she's alone down there looking out at the black ocean.Hi.I was so nervous. What were you doing there, I wondered. Your hair was lime green. Green revolution.Even then I didn't believe you entirely. I thought how could you be talking to me if you couldn't talk to people?And you picked it out of my plate before I could answer and it felt so intimate like we were already lovers. I remember --I'm Joel.Enjoy it. Say good-bye. So you're still on the Zoloft?(whisper) Clementine.","0388_0740,0388_0741,0388_0744,0388_0745,0388_0750,0388_0759,0388_0762,0388_0771,0388_0800"
0388,0388_124,0388_003,0388_004,I --,0388_0821
0388,0388_124,0388_004,0388_011,"I knew.I knew by your nervousness that Naomi wasn't the kind of girl who forced you to criminally trespass.It's dark.Yeah. What's your girlfriend's name?Naomi.Ah-ha! Now I can look for candles, matches, and the liquor cabinet.I think we should go.No, it's our house! Just tonight -- (looking at envelope on counter)(flat) So go.I did. I walked out the door. I felt like I was a scared little kid. I thought you knew that about me. I ran back to the bonfire, trying to outrun my humiliation. You said, ""so go"" with such disdain.(poking her head downstairs) What if you stay this time?I walked out the door. There's no more memory.Come back and make up a good-bye at least. Let's pretend we had one. Bye, Joel.I love you.","0388_0805,0388_0806,0388_0807,0388_0808,0388_0809,0388_0810,0388_0811,0388_0812,0388_0815,0388_0816,0388_0817,0388_0818,0388_0819,0388_0820"
0388,0388_124,0388_004,0388_035,"I didn't want to go. I was too nervous. I thought, maybe you were a nut. But you were exciting. You called from upstairs.",0388_0814
0388,0388_124,0388_011,0388_035,(calling after her) I really should go. I really need to catch my ride.,0388_0813
0388,0388_126,0388_003,0388_009,Did you have fun?,0388_0822
0388,0388_127,0388_008,0388_030,"Hi, you've reached the Mierzwiaks. We can't come to --",0388_0824
0388,0388_127,0388_008,0388_009,Okay.,0388_0823
0388,0388_128,0388_017,0388_023,"Thanks, Stan. Thanks.",0388_0826
0388,0388_128,0388_017,0388_030,"So, I've got to drop the van off.",0388_0825
0388,0388_129,0388_023,0388_030,"You want to stop for coffee or something? Well, it was sure beautiful on that river. Thanks for sharing it with me. Well do it again soon.",0388_0827
0388,0388_130,0388_011,0388_016,"(heading toward the levator) Thanks, Stan. You're nice.",0388_0839
0388,0388_130,0388_016,0388_030,"Hey.(beat) Do you swear you didn't know?I swear.And you never even suspected? Never saw us behaving in any unusual way together?Once, maybe. It was here. At his car. I was coming back from a job and spotted you together. You seemed caught. I waved. You giggled.How did I look?(beat) Happy. Happy with a secret.And after that?I never saw you together like that again. So I figured I was imagining things. I really like you, Mary. You know that.Do you remember anything else? What I was wearing? Was I standing close to him? Was I leaning against his car like I owned it? How did he look at me when I giggled? Tell me everything.(thinking) You were in red. That red sweater with the little flowers, I think. You were leaning against his car.","0388_0828,0388_0829,0388_0830,0388_0831,0388_0832,0388_0833,0388_0834,0388_0835,0388_0836,0388_0837,0388_0838"
0388,0388_133,0388_011,0388_016,"Hi... Naomi? Yeah, hi! How are you? I know, I know. It's been a long time. Not too much. You? Oh, that's great! Congratulations! Maybe I could buy you dinner to celebrate? Tonight? I'm free. Okay, good!",0388_0840
0388,0388_135,0388_016,0388_017,"I need this signed, Howard. Thanks.I don't know what I'm supposed say, Mary. I want to do the right thing here.Do you love me? Did you love me? Something. I listened to my tape. I can't believe I've been sitting right in front of it for a year. It's like listening to someone else's story. I mean, I hear myself talking about having sex with you and I can't even imagine you naked. I can't even say ""naked"" to you!I have a family, Mary.You made me have an abortion.It was a mutual decision.You made me have you erased! I loved you. I love you! How could you --","0388_0841,0388_0842,0388_0843,0388_0844,0388_0845,0388_0846,0388_0847"
0388,0388_135,0388_017,0388_020,I didn't make you. You thought it best.,0388_0848
0388,0388_136,0388_011,0388_020,"(oddly cautious) So... you haven't been involved with anyone in all this time?It's been a pretty lonely couple of years.I'm sorry.Well, it was my fault -- the break-up. I'm sorry.Oh, sweetie. It really does cut both ways. We were taking each other for granted and --I miss you.Miss you, too.(trying for enthusiasm) Oh! Great. That's great!A religion instructor at Columbia. A good guy. He's a good guy.I'm sorry. I really shouldn't have --I'm glad you called.","0388_0849,0388_0850,0388_0851,0388_0852,0388_0853,0388_0854,0388_0855,0388_0856,0388_0857,0388_0858,0388_0859"
0388,0388_137,0388_004,0388_020,I don;t know. I'm not sure there's a big public demand for books on Calvinism and Misogyny.,0388_0861
0388,0388_137,0388_011,0388_020,So you think the dissertation will get published?,0388_0860
